date,avgtemp,evaporation,H,Q,rainfall
22/6/2013,31.0,3.3,629.0,3910.0,1.5
23/6/2013,28.2,2.2,632.0,3950.0,19.8
24/6/2013,26.1,0.8,588.0,3410.0,63.1
25/6/2013,26.8,1.1,594.0,3470.0,11.0
26/6/2013,29.4,2.2,664.0,4390.0,0.0
27/6/2013,30.4,2.3,669.0,4470.0,0.0
28/6/2013,30.6,2.4,661.0,4350.0,0.0
29/6/2013,31.4,3.0,671.0,4500.0,0.0
30/6/2013,29.5,2.7,661.0,4350.0,12.5
1/7/2013,28.8,2.5,645.0,4120.0,10.8
2/7/2013,29.8,2.3,657.0,4290.0,0.0
3/7/2013,28.2,1.9,698.0,4890.0,8.8
4/7/2013,28.8,2.7,706.0,5020.0,46.8
5/7/2013,30.0,1.6,734.0,5470.0,0.8
6/7/2013,30.3,2.8,760.0,5940.0,0.0
7/7/2013,28.9,2.8,734.0,5480.0,6.6
8/7/2013,28.2,1.8,709.0,5060.0,12.0
9/7/2013,28.4,1.3,715.0,5170.0,0.2
10/7/2013,28.6,1.5,747.0,5720.0,0.0
11/7/2013,28.0,1.3,820.0,7090.0,0.2
12/7/2013,28.8,1.7,819.0,7080.0,14.2
13/7/2013,28.2,2.1,813.0,6960.0,0.0
14/7/2013,28.9,2.2,788.0,6460.0,0.0
15/7/2013,28.6,1.7,766.0,6040.0,0.0
16/7/2013,27.8,0.8,760.0,5930.0,15.6
17/7/2013,26.6,1.4,792.0,6540.0,42.4
18/7/2013,27.9,1.3,808.0,6840.0,31.6
19/7/2013,27.8,1.6,839.0,7510.0,32.0
20/7/2013,28.7,1.5,892.0,8680.0,0.0
21/7/2013,28.5,2.0,912.0,9140.0,0.3
22/7/2013,27.7,0.7,916.0,9250.0,3.9
23/7/2013,26.7,1.0,910.0,9090.0,24.4
24/7/2013,28.0,1.6,883.0,8490.0,0.5
25/7/2013,29.0,2.2,859.0,7950.0,0.0
26/7/2013,29.0,1.8,822.0,7140.0,0.0
27/7/2013,25.1,0.3,801.0,6710.0,60.2
28/7/2013,25.8,0.4,808.0,6840.0,14.3
29/7/2013,26.0,0.9,844.0,7620.0,28.1
30/7/2013,26.5,0.8,959.0,10300.0,3.4
31/7/2013,28.5,1.8,1009.0,11600.0,2.9
1/8/2013,29.4,2.8,962.0,10400.0,0.0
2/8/2013,30.3,2.9,931.0,9610.0,0.0
3/8/2013,26.8,2.4,925.0,9460.0,60.9
4/8/2013,29.2,1.6,1019.0,11900.0,1.3
5/8/2013,28.1,1.8,1052.0,12800.0,2.6
6/8/2013,29.1,2.3,1033.0,12300.0,0.0
7/8/2013,27.9,2.4,956.0,10300.0,35.5
8/8/2013,24.4,0.7,916.0,9240.0,77.4
9/8/2013,25.3,0.3,956.0,10200.0,60.1
10/8/2013,26.4,0.7,999.0,11400.0,0.4
11/8/2013,28.7,1.7,972.0,10700.0,0.0
12/8/2013,29.4,1.9,974.0,10700.0,0.0
13/8/2013,29.9,2.9,961.0,10400.0,0.0
14/8/2013,30.0,3.9,944.0,9920.0,0.0
15/8/2013,29.9,1.5,866.0,8110.0,0.0
16/8/2013,31.1,3.0,809.0,6870.0,0.0
17/8/2013,30.3,3.9,779.0,6280.0,0.0
18/8/2013,27.8,2.3,769.0,6090.0,26.2
19/8/2013,27.6,3.1,768.0,6070.0,1.9
20/8/2013,25.8,0.8,768.0,6070.0,26.8
21/8/2013,27.0,1.6,772.0,6140.0,14.6
22/8/2013,28.4,2.4,799.0,6680.0,23.5
23/8/2013,30.2,2.3,808.0,6840.0,0.0
24/8/2013,27.1,0.8,789.0,6470.0,6.7
25/8/2013,27.0,1.1,780.0,6300.0,0.0
26/8/2013,27.1,1.0,846.0,7670.0,41.4
27/8/2013,29.2,2.0,883.0,8480.0,0.0
28/8/2013,29.7,2.1,840.0,7520.0,0.0
29/8/2013,29.4,2.6,797.0,6640.0,0.0
30/8/2013,28.9,2.6,768.0,6080.0,0.0
31/8/2013,26.9,1.1,774.0,6200.0,1.9
1/9/2013,26.1,0.5,822.0,7140.0,43.3
2/9/2013,26.3,0.3,783.0,6380.0,1.3
3/9/2013,28.1,0.9,693.0,4820.0,0.0
4/9/2013,25.3,0.2,681.0,4680.0,69.2
5/9/2013,24.1,0.2,788.0,6940.0,48.4
6/9/2013,23.6,0.9,1017.0,12500.0,8.8
7/9/2013,24.9,1.6,979.0,10400.0,7.7
8/9/2013,24.9,0.6,869.0,7510.0,8.8
9/9/2013,27.0,1.6,801.0,6150.0,0.2
10/9/2013,28.0,1.6,814.0,6380.0,0.0
11/9/2013,26.1,1.0,797.0,6070.0,10.6
12/9/2013,25.9,0.3,763.0,5490.0,17.2
13/9/2013,27.3,1.4,790.0,5960.0,0.0
14/9/2013,28.3,2.5,846.0,7000.0,0.0
15/9/2013,28.6,2.1,811.0,6330.0,0.0
16/9/2013,28.9,2.5,754.0,5360.0,0.0
17/9/2013,27.4,1.2,702.0,4570.0,20.7
18/9/2013,29.0,2.3,687.0,4340.0,0.0
19/9/2013,28.6,2.5,710.0,4670.0,0.0
20/9/2013,25.6,1.2,692.0,4420.0,19.4
21/9/2013,28.2,2.9,711.0,4700.0,0.0
22/9/2013,29.5,3.6,710.0,4680.0,0.0
23/9/2013,28.2,2.3,673.0,4160.0,0.0
24/9/2013,26.0,0.6,682.0,4280.0,3.1
25/9/2013,24.4,0.5,678.0,4220.0,74.1
26/9/2013,21.9,0.2,653.0,3890.0,56.6
27/9/2013,23.6,1.8,635.0,3660.0,0.7
28/9/2013,25.6,2.5,632.0,3620.0,0.0
29/9/2013,25.9,3.9,607.0,3320.0,0.0
30/9/2013,23.8,2.1,608.0,3330.0,0.1
1/10/2013,23.3,1.6,602.0,3270.0,5.4
2/10/2013,25.7,3.1,577.0,2990.0,0.2
3/10/2013,27.7,3.7,571.0,2920.0,0.0
4/10/2013,26.6,2.4,567.0,2880.0,0.0
5/10/2013,26.6,2.4,565.0,2860.0,0.0
6/10/2013,26.6,2.8,542.0,2640.0,0.0
7/10/2013,26.4,5.3,506.0,2310.0,0.0
8/10/2013,26.2,5.5,509.0,2340.0,0.0
9/10/2013,26.0,4.3,514.0,2390.0,0.0
10/10/2013,26.0,3.2,512.0,2360.0,0.0
11/10/2013,27.3,4.1,506.0,2310.0,0.0
12/10/2013,27.7,4.3,507.0,2320.0,0.0
13/10/2013,27.6,3.4,515.0,2390.0,0.0
14/10/2013,27.9,3.6,531.0,2540.0,0.0
15/10/2013,28.2,3.4,539.0,2610.0,0.1
16/10/2013,24.2,2.2,535.0,2580.0,0.5
17/10/2013,21.0,0.5,520.0,2440.0,57.7
18/10/2013,20.2,0.2,496.0,2220.0,44.3
19/10/2013,20.7,0.3,496.0,2210.0,4.4
20/10/2013,22.7,2.3,485.0,2130.0,0.0
21/10/2013,23.4,1.9,457.0,1910.0,0.0
22/10/2013,24.4,2.6,433.0,1740.0,0.0
23/10/2013,24.3,2.6,432.0,1740.0,0.0
24/10/2013,22.4,2.0,441.0,1810.0,0.0
25/10/2013,22.4,2.7,437.0,1780.0,0.0
26/10/2013,21.7,2.7,439.0,1800.0,0.0
27/10/2013,21.8,1.8,427.0,1700.0,0.0
28/10/2013,23.1,1.8,415.0,1590.0,0.0
29/10/2013,23.8,1.6,424.0,1670.0,2.3
30/10/2013,25.0,1.8,423.0,1660.0,0.9
31/10/2013,24.5,1.3,431.0,1730.0,1.1
1/11/2013,24.8,1.3,442.0,1830.0,0.1
2/11/2013,25.2,2.4,500.0,2400.0,0.0
3/11/2013,24.7,2.0,485.0,2240.0,0.0
4/11/2013,24.2,3.6,459.0,1990.0,0.0
5/11/2013,24.0,3.1,452.0,1920.0,0.0
6/11/2013,24.6,2.0,461.0,2000.0,0.0
7/11/2013,24.9,1.2,488.0,2270.0,0.0
8/11/2013,24.1,0.9,475.0,2140.0,1.2
9/11/2013,25.5,1.8,455.0,1950.0,0.0
10/11/2013,24.2,2.1,443.0,1840.0,1.2
11/11/2013,25.0,2.2,427.0,1690.0,11.0
12/11/2013,24.2,2.0,458.0,1980.0,0.0
13/11/2013,22.1,2.8,475.0,2140.0,0.0
14/11/2013,21.4,1.4,480.0,2190.0,0.0
15/11/2013,21.3,1.9,465.0,2040.0,0.0
16/11/2013,21.2,1.4,440.0,1810.0,0.8
17/11/2013,22.4,1.9,420.0,1640.0,0.0
18/11/2013,21.3,1.9,377.0,1320.0,0.0
19/11/2013,19.8,1.4,344.0,1090.0,0.1
20/11/2013,19.3,1.1,343.0,1090.0,0.0
21/11/2013,18.5,1.0,335.0,1040.0,0.4
22/11/2013,20.1,0.9,327.0,988.0,0.0
23/11/2013,21.1,0.4,324.0,974.0,0.1
24/11/2013,22.9,0.9,320.0,952.0,0.0
25/11/2013,21.8,3.9,310.0,892.0,0.0
26/11/2013,21.2,2.5,304.0,859.0,0.0
27/11/2013,20.1,0.5,325.0,979.0,1.9
28/11/2013,17.6,1.6,330.0,1010.0,5.0
29/11/2013,18.4,2.6,324.0,971.0,0.0
30/11/2013,18.2,2.8,329.0,1000.0,0.0
1/12/2013,19.5,2.8,322.0,959.0,0.0
2/12/2013,18.2,1.8,326.0,987.0,0.0
3/12/2013,17.6,1.4,352.0,1150.0,0.0
4/12/2013,18.7,2.0,363.0,1220.0,0.0
5/12/2013,18.8,1.6,372.0,1280.0,0.0
6/12/2013,19.3,1.3,364.0,1220.0,0.0
7/12/2013,19.0,1.6,347.0,1120.0,0.0
8/12/2013,19.2,1.4,339.0,1060.0,0.0
9/12/2013,20.3,1.7,324.0,974.0,0.0
10/12/2013,19.4,1.4,314.0,911.0,0.0
11/12/2013,18.5,1.2,303.0,852.0,0.0
12/12/2013,16.8,0.8,295.0,806.0,0.0
13/12/2013,15.5,0.2,319.0,942.0,12.8
14/12/2013,15.8,0.2,335.0,1040.0,4.1
15/12/2013,15.1,0.2,360.0,1200.0,7.2
16/12/2013,11.9,0.5,407.0,1560.0,11.0
17/12/2013,13.3,1.5,638.0,4080.0,0.1
18/12/2013,12.5,1.8,680.0,4630.0,0.0
19/12/2013,11.4,1.5,649.0,4180.0,0.0
20/12/2013,11.2,1.3,622.0,3830.0,0.0
21/12/2013,11.9,1.9,566.0,3130.0,0.0
22/12/2013,12.0,1.3,513.0,2540.0,0.0
23/12/2013,11.9,1.1,447.0,1870.0,0.0
24/12/2013,14.5,2.4,392.0,1420.0,0.0
25/12/2013,13.3,1.8,339.0,1070.0,0.0
26/12/2013,13.6,2.2,322.0,962.0,0.0
27/12/2013,13.4,2.6,329.0,1000.0,0.0
28/12/2013,12.2,2.0,395.0,1450.0,0.0
29/12/2013,11.6,1.2,392.0,1430.0,0.0
30/12/2013,13.7,1.9,330.0,1010.0,0.0
31/12/2013,15.1,2.2,325.0,980.0,0.0
1/1/2014,14.2,1.7,310.0,1170.0,0.0
2/1/2014,16.0,1.6,320.0,1230.0,0.0
3/1/2014,18.5,0.8,348.0,1410.0,0.0
4/1/2014,18.7,1.7,345.0,1390.0,0.0
5/1/2014,17.8,2.1,329.0,1280.0,0.0
6/1/2014,19.9,1.4,317.0,1210.0,0.0
7/1/2014,21.8,1.1,307.0,1150.0,0.0
8/1/2014,20.9,1.5,308.0,1160.0,0.0
9/1/2014,16.4,2.1,297.0,1090.0,0.0
10/1/2014,15.2,1.6,320.0,1230.0,0.0
11/1/2014,15.9,1.2,342.0,1370.0,0.0
12/1/2014,16.3,1.2,429.0,1980.0,0.2
13/1/2014,13.8,1.5,508.0,2560.0,2.8
14/1/2014,12.9,1.9,537.0,2790.0,0.0
15/1/2014,12.9,1.3,559.0,2960.0,0.0
16/1/2014,14.0,1.3,558.0,2950.0,0.0
17/1/2014,15.4,1.1,546.0,2860.0,0.0
18/1/2014,16.4,1.9,517.0,2630.0,0.0
19/1/2014,15.0,1.6,396.0,1740.0,0.0
20/1/2014,16.0,2.4,276.0,978.0,0.0
21/1/2014,15.7,3.1,239.0,786.0,0.0
22/1/2014,13.7,2.2,240.0,789.0,0.0
23/1/2014,13.8,2.5,404.0,1800.0,0.0
24/1/2014,15.4,1.6,528.0,2710.0,0.0
25/1/2014,17.3,0.9,569.0,3040.0,0.9
26/1/2014,18.5,0.9,577.0,3110.0,0.0
27/1/2014,19.7,1.8,583.0,3160.0,0.0
28/1/2014,19.2,1.2,585.0,3170.0,0.0
29/1/2014,19.8,0.9,573.0,3080.0,0.0
30/1/2014,20.2,1.1,461.0,2210.0,0.0
31/1/2014,19.9,2.7,314.0,1200.0,0.0
1/2/2014,19.8,0.8,268.0,930.0,0.0
2/2/2014,20.7,1.2,237.0,775.0,0.0
3/2/2014,22.0,1.8,222.0,702.0,0.0
4/2/2014,22.4,2.2,213.0,665.0,0.0
5/2/2014,22.4,1.9,223.0,716.0,0.0
6/2/2014,23.7,1.6,430.0,1990.0,0.0
7/2/2014,24.4,2.2,553.0,2920.0,0.0
8/2/2014,19.3,0.8,579.0,3130.0,0.0
9/2/2014,18.3,1.2,577.0,3110.0,0.0
10/2/2014,13.2,2.6,570.0,3050.0,0.0
11/2/2014,11.0,2.1,559.0,2970.0,0.0
12/2/2014,10.9,0.8,547.0,2870.0,0.0
13/2/2014,10.4,1.1,547.0,2870.0,0.0
14/2/2014,12.5,1.7,543.0,2840.0,0.0
15/2/2014,12.8,1.2,485.0,2390.0,0.0
16/2/2014,13.3,0.5,394.0,1720.0,0.1
17/2/2014,15.2,0.4,279.0,993.0,0.3
18/2/2014,15.2,0.7,247.0,826.0,1.2
19/2/2014,11.1,0.9,256.0,871.0,4.2
20/2/2014,13.2,1.8,264.0,911.0,0.0
21/2/2014,14.5,1.6,298.0,1100.0,0.0
22/2/2014,15.6,0.4,326.0,1270.0,1.2
23/2/2014,16.3,0.2,338.0,1340.0,2.5
24/2/2014,19.3,1.0,299.0,1100.0,0.3
25/2/2014,20.1,0.4,274.0,958.0,0.1
26/2/2014,20.4,0.9,306.0,1140.0,0.5
27/2/2014,19.7,0.9,312.0,1180.0,0.0
28/2/2014,21.5,0.7,292.0,1070.0,0.0
1/3/2014,22.7,1.2,295.0,1080.0,0.0
2/3/2014,22.0,1.1,311.0,1180.0,0.2
3/3/2014,19.1,0.2,300.0,1110.0,0.5
4/3/2014,18.9,0.4,307.0,1150.0,0.2
5/3/2014,18.2,0.9,305.0,1140.0,0.0
6/3/2014,18.4,0.4,300.0,1110.0,0.3
7/3/2014,18.6,0.2,305.0,1140.0,2.7
8/3/2014,18.9,0.2,318.0,1220.0,1.1
9/3/2014,15.6,0.2,332.0,1310.0,2.5
10/3/2014,14.9,0.2,315.0,1200.0,1.4
11/3/2014,16.1,0.3,300.0,1120.0,0.1
12/3/2014,19.2,0.8,320.0,1230.0,1.2
13/3/2014,20.1,0.2,323.0,1250.0,2.2
14/3/2014,18.1,0.2,342.0,1370.0,2.7
15/3/2014,17.8,0.9,343.0,1370.0,0.0
16/3/2014,18.1,1.0,354.0,1440.0,1.5
17/3/2014,19.1,0.3,342.0,1370.0,0.7
18/3/2014,20.6,0.7,334.0,1320.0,0.8
19/3/2014,21.9,0.2,371.0,1560.0,1.1
20/3/2014,22.3,0.6,380.0,1620.0,1.3
21/3/2014,16.9,0.7,390.0,1690.0,14.6
22/3/2014,14.6,0.2,377.0,1600.0,7.1
23/3/2014,15.7,0.2,385.0,1650.0,17.6
24/3/2014,18.7,0.5,382.0,1640.0,8.6
25/3/2014,21.8,0.6,375.0,1580.0,0.0
26/3/2014,22.4,0.8,381.0,1630.0,0.0
27/3/2014,23.0,1.0,390.0,1690.0,0.0
28/3/2014,24.3,1.3,396.0,1730.0,0.0
29/3/2014,25.1,0.9,388.0,1670.0,0.0
30/3/2014,25.7,0.9,388.0,1670.0,0.0
31/3/2014,26.1,0.7,366.0,1520.0,0.0
1/4/2014,25.1,1.3,337.0,1340.0,0.0
2/4/2014,22.4,0.8,329.0,1290.0,2.0
3/4/2014,22.6,0.7,341.0,1360.0,0.5
4/4/2014,22.3,0.5,352.0,1440.0,8.2
5/4/2014,22.1,1.0,349.0,1410.0,1.9
6/4/2014,23.3,0.6,363.0,1510.0,7.6
7/4/2014,23.5,1.0,407.0,1810.0,8.7
8/4/2014,22.7,1.1,438.0,2030.0,0.0
9/4/2014,23.6,0.6,470.0,2280.0,2.4
10/4/2014,25.6,1.0,453.0,2150.0,4.8
11/4/2014,25.5,1.2,466.0,2240.0,0.0
12/4/2014,25.9,1.1,507.0,2560.0,0.0
13/4/2014,26.5,1.2,518.0,2640.0,0.0
14/4/2014,26.5,1.1,510.0,2570.0,0.0
15/4/2014,26.2,1.3,501.0,2510.0,0.0
16/4/2014,26.3,1.3,508.0,2560.0,0.0
17/4/2014,26.9,1.2,518.0,2630.0,0.0
18/4/2014,26.6,1.3,520.0,2650.0,0.0
19/4/2014,26.8,0.9,518.0,2640.0,0.0
20/4/2014,25.8,0.8,514.0,2610.0,0.1
21/4/2014,26.8,1.2,507.0,2560.0,0.0
22/4/2014,26.6,0.4,505.0,2540.0,0.1
23/4/2014,26.8,1.0,503.0,2530.0,0.0
24/4/2014,27.6,0.8,515.0,2610.0,0.0
25/4/2014,26.4,0.9,513.0,2600.0,0.6
26/4/2014,26.8,2.2,517.0,2630.0,1.0
27/4/2014,24.4,1.0,508.0,2560.0,78.1
28/4/2014,23.7,0.5,537.0,2790.0,0.2
29/4/2014,23.6,1.1,565.0,3010.0,2.6
30/4/2014,21.8,1.0,585.0,3170.0,14.2
1/5/2014,24.1,1.1,573.0,3070.0,0.9
2/5/2014,25.7,1.8,550.0,2890.0,0.0
3/5/2014,25.9,1.4,553.0,2910.0,0.0
4/5/2014,27.5,0.7,594.0,3240.0,0.0
5/5/2014,21.8,1.4,587.0,3180.0,17.8
6/5/2014,22.3,1.4,581.0,3140.0,2.4
7/5/2014,22.8,1.1,587.0,3190.0,0.2
8/5/2014,25.3,1.0,586.0,3180.0,2.5
9/5/2014,29.2,3.3,589.0,3210.0,0.0
10/5/2014,31.7,4.5,588.0,3190.0,0.0
11/5/2014,31.1,3.5,584.0,3170.0,0.0
12/5/2014,28.0,2.2,572.0,3070.0,4.7
13/5/2014,28.9,1.9,570.0,3050.0,0.0
14/5/2014,31.1,2.3,576.0,3100.0,0.0
15/5/2014,30.5,2.6,566.0,3020.0,0.0
16/5/2014,29.9,1.9,554.0,2920.0,0.0
17/5/2014,29.8,2.2,555.0,2930.0,0.2
18/5/2014,29.4,2.3,571.0,3060.0,16.3
19/5/2014,28.6,2.1,590.0,3210.0,4.8
20/5/2014,29.1,1.7,598.0,3270.0,4.4
21/5/2014,30.4,2.1,595.0,3240.0,0.0
22/5/2014,32.3,4.2,573.0,3070.0,0.0
23/5/2014,32.3,3.2,572.0,3060.0,0.0
24/5/2014,31.6,3.2,527.0,2700.0,0.0
25/5/2014,29.4,1.8,481.0,2360.0,16.6
26/5/2014,28.1,1.7,402.0,1780.0,0.0
27/5/2014,28.0,1.4,399.0,1750.0,0.0
28/5/2014,28.3,1.7,450.0,2130.0,0.0
29/5/2014,29.1,1.3,465.0,2230.0,0.0
30/5/2014,29.4,1.8,487.0,2400.0,22.3
31/5/2014,28.3,0.9,490.0,2430.0,12.0
1/6/2014,30.3,2.7,472.0,2290.0,1.9
2/6/2014,31.9,2.6,462.0,2220.0,0.0
3/6/2014,31.5,2.7,451.0,2130.0,0.0
4/6/2014,29.8,2.5,457.0,2180.0,1.1
5/6/2014,28.7,1.2,486.0,2390.0,1.9
6/6/2014,28.6,1.8,480.0,2350.0,0.0
7/6/2014,28.4,1.8,454.0,2160.0,43.6
8/6/2014,28.4,1.8,465.0,2240.0,19.9
9/6/2014,30.6,1.8,491.0,2430.0,0.0
10/6/2014,29.8,2.3,553.0,2910.0,2.5
11/6/2014,28.5,1.6,578.0,3120.0,5.5
12/6/2014,27.1,1.4,616.0,3420.0,3.6
13/6/2014,27.0,1.4,656.0,3750.0,1.2
14/6/2014,25.7,0.7,645.0,3660.0,12.0
15/6/2014,28.4,2.0,570.0,3050.0,0.1
16/6/2014,31.0,2.3,499.0,2500.0,0.0
17/6/2014,28.1,1.0,527.0,2710.0,46.9
18/6/2014,28.1,1.3,552.0,2900.0,30.8
19/6/2014,29.6,2.3,585.0,3170.0,4.7
20/6/2014,33.0,5.9,637.0,3590.0,0.0
21/6/2014,32.4,4.2,666.0,3830.0,0.0
22/6/2014,27.5,1.0,635.0,3580.0,16.0
23/6/2014,28.0,0.7,552.0,2900.0,0.0
24/6/2014,28.9,1.4,542.0,2830.0,0.1
25/6/2014,30.1,1.7,562.0,2990.0,0.0
26/6/2014,32.0,3.0,543.0,2840.0,0.0
27/6/2014,32.8,3.5,540.0,2810.0,0.0
28/6/2014,28.7,1.8,534.0,2760.0,10.5
29/6/2014,29.8,1.4,555.0,2930.0,0.0
30/6/2014,29.7,1.3,511.0,2590.0,0.5
1/7/2014,28.6,0.7,541.0,2820.0,5.7
2/7/2014,28.6,1.8,587.0,3190.0,1.1
3/7/2014,29.3,2.4,636.0,3580.0,6.4
4/7/2014,30.4,2.1,623.0,3470.0,0.2
5/7/2014,28.7,1.7,594.0,3240.0,3.9
6/7/2014,29.3,1.6,610.0,3370.0,0.6
7/7/2014,29.4,2.7,602.0,3310.0,0.0
8/7/2014,28.9,1.3,576.0,3100.0,9.7
9/7/2014,31.3,2.5,615.0,3410.0,0.0
10/7/2014,30.3,2.6,621.0,3460.0,0.0
11/7/2014,28.9,2.0,642.0,3640.0,0.1
12/7/2014,28.7,1.7,649.0,3690.0,0.0
13/7/2014,29.8,1.7,632.0,3550.0,2.7
14/7/2014,28.9,2.1,640.0,3610.0,36.3
15/7/2014,29.7,2.4,655.0,3740.0,0.0
16/7/2014,29.8,2.1,663.0,3810.0,0.0
17/7/2014,27.8,1.3,663.0,3810.0,0.0
18/7/2014,30.3,3.4,693.0,4070.0,0.0
19/7/2014,28.0,1.8,705.0,4190.0,13.9
20/7/2014,27.4,1.6,700.0,4140.0,33.6
21/7/2014,27.4,1.1,784.0,4900.0,9.2
22/7/2014,28.7,1.7,918.0,6160.0,0.2
23/7/2014,30.6,3.7,976.0,6740.0,0.0
24/7/2014,31.5,3.4,929.0,6270.0,0.0
25/7/2014,31.0,2.1,877.0,5760.0,0.2
26/7/2014,28.6,1.8,834.0,5350.0,1.2
27/7/2014,28.0,1.7,803.0,5070.0,8.4
28/7/2014,27.9,2.2,771.0,4780.0,0.6
29/7/2014,27.9,1.5,775.0,4820.0,7.8
30/7/2014,27.1,1.6,774.0,4810.0,0.5
31/7/2014,29.7,2.2,763.0,4710.0,0.0
1/8/2014,30.6,2.6,741.0,4510.0,0.0
2/8/2014,30.5,2.4,707.0,4200.0,0.0
3/8/2014,28.6,2.1,716.0,4280.0,4.8
4/8/2014,29.5,2.3,740.0,4500.0,0.1
5/8/2014,27.8,1.4,756.0,4640.0,11.9
6/8/2014,28.9,1.4,756.0,4640.0,0.1
7/8/2014,28.1,1.8,745.0,4540.0,3.4
8/8/2014,29.4,1.6,731.0,4420.0,0.0
9/8/2014,27.2,1.1,738.0,4480.0,23.5
10/8/2014,31.0,2.6,729.0,4400.0,0.0
11/8/2014,32.2,3.3,701.0,4150.0,0.0
12/8/2014,30.7,3.2,712.0,4250.0,3.2
13/8/2014,25.8,0.7,732.0,4430.0,107.3
14/8/2014,26.2,0.7,842.0,5430.0,0.6
15/8/2014,27.6,1.4,836.0,5380.0,0.0
16/8/2014,28.0,1.3,759.0,4670.0,3.9
17/8/2014,29.3,2.1,719.0,4310.0,0.0
18/8/2014,30.7,2.3,691.0,4060.0,0.0
19/8/2014,27.7,1.4,688.0,4040.0,0.2
20/8/2014,27.1,1.6,713.0,4250.0,2.1
21/8/2014,28.0,1.7,738.0,4480.0,0.0
22/8/2014,28.3,1.2,740.0,4500.0,0.4
23/8/2014,28.8,1.8,708.0,4210.0,0.0
24/8/2014,28.5,0.9,697.0,4110.0,0.0
25/8/2014,27.2,1.6,710.0,4230.0,0.0
26/8/2014,26.8,1.2,768.0,4750.0,2.7
27/8/2014,27.5,1.9,760.0,4680.0,2.5
28/8/2014,26.8,1.1,726.0,4380.0,9.0
29/8/2014,24.9,0.4,724.0,4350.0,179.5
30/8/2014,27.0,1.2,838.0,5390.0,27.3
31/8/2014,28.8,1.9,866.0,5660.0,0.0
1/9/2014,27.5,1.2,805.0,5090.0,0.1
2/9/2014,26.7,0.6,766.0,4730.0,29.4
3/9/2014,27.4,1.2,745.0,4550.0,3.5
4/9/2014,28.7,1.5,744.0,4540.0,1.0
5/9/2014,29.2,2.2,723.0,4350.0,0.0
6/9/2014,29.4,1.7,714.0,4270.0,4.0
7/9/2014,29.4,3.0,696.0,4110.0,0.0
8/9/2014,29.1,1.5,677.0,3930.0,0.0
9/9/2014,29.2,1.4,677.0,3930.0,0.7
10/9/2014,29.1,1.7,670.0,3870.0,20.8
11/9/2014,29.7,1.8,682.0,3980.0,0.0
12/9/2014,29.9,1.7,683.0,3990.0,0.0
13/9/2014,29.5,1.8,683.0,3990.0,0.0
14/9/2014,29.4,1.8,668.0,3860.0,0.0
15/9/2014,30.0,2.0,661.0,3790.0,0.0
16/9/2014,29.0,2.6,667.0,3850.0,1.6
17/9/2014,26.6,1.1,667.0,3850.0,69.3
18/9/2014,27.3,0.9,703.0,4170.0,4.8
19/9/2014,28.3,1.3,828.0,5310.0,0.0
20/9/2014,28.4,1.1,899.0,5970.0,1.4
21/9/2014,25.8,1.5,908.0,6060.0,74.2
22/9/2014,27.2,1.7,969.0,6670.0,0.0
23/9/2014,27.0,2.6,939.0,6370.0,0.0
24/9/2014,27.8,3.1,884.0,5830.0,0.0
25/9/2014,27.7,2.7,835.0,5360.0,0.0
26/9/2014,28.5,2.8,799.0,5040.0,0.0
27/9/2014,28.6,2.5,765.0,4720.0,0.0
28/9/2014,29.1,2.8,751.0,4600.0,0.0
29/9/2014,29.3,3.0,706.0,4200.0,0.0
30/9/2014,29.0,3.3,709.0,4230.0,0.0
1/10/2014,29.2,2.7,705.0,4180.0,0.0
2/10/2014,29.0,2.8,696.0,4100.0,0.0
3/10/2014,29.0,2.6,682.0,3980.0,0.0
4/10/2014,29.1,2.6,633.0,3560.0,0.0
5/10/2014,25.1,1.0,626.0,3500.0,48.5
6/10/2014,26.3,3.6,655.0,3740.0,0.0
7/10/2014,25.6,3.1,660.0,3790.0,0.0
8/10/2014,25.4,3.3,652.0,3720.0,0.0
9/10/2014,25.4,2.9,620.0,3450.0,0.0
10/10/2014,26.1,2.0,595.0,3250.0,0.0
11/10/2014,25.9,2.6,577.0,3110.0,0.0
12/10/2014,25.7,3.2,546.0,2860.0,0.0
13/10/2014,25.4,2.6,524.0,2680.0,0.0
14/10/2014,25.2,3.3,562.0,2990.0,0.0
15/10/2014,24.3,2.6,584.0,3160.0,0.0
16/10/2014,25.7,2.9,570.0,3050.0,0.0
17/10/2014,25.3,0.8,555.0,2930.0,0.0
18/10/2014,26.0,2.2,540.0,2810.0,0.0
19/10/2014,25.6,2.5,536.0,2780.0,0.0
20/10/2014,26.9,2.7,498.0,2490.0,0.0
21/10/2014,27.6,1.9,494.0,2450.0,0.0
22/10/2014,24.8,1.3,509.0,2570.0,89.5
23/10/2014,25.0,1.4,504.0,2530.0,0.0
24/10/2014,24.3,1.3,472.0,2290.0,3.2
25/10/2014,24.3,1.2,448.0,2110.0,0.0
26/10/2014,25.7,1.6,396.0,1730.0,0.0
27/10/2014,26.4,1.2,392.0,1700.0,0.0
28/10/2014,24.3,0.7,431.0,1980.0,23.5
29/10/2014,25.1,1.0,420.0,1900.0,2.6
30/10/2014,27.1,1.3,395.0,1730.0,0.9
31/10/2014,27.3,2.0,388.0,1680.0,0.0
1/11/2014,27.7,2.4,386.0,1660.0,0.0
2/11/2014,24.3,2.2,402.0,1780.0,0.0
3/11/2014,20.6,1.1,402.0,1770.0,1.4
